Ticker,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
BAM,7518655785.666483,11246405752.404385,17238226127.909374,14464494559.852732,22039548865.185013,24600676527.877575,32257351143.494186,30856341304.31531,33340246559.193974,44945097802.232445,40157324174.24095,61310643242.45834,66519488241.7594,98310151322.46002,
KE,,,,,,,297017826.7672855,271566199.9897955,449727493.169909,450962989.3567793,382762553.52982324,433665759.95364493,395117703.92315966,537696150.77374,
RIDE,,,,,,,,,,,,2158911158.6151123,4352538444.122314,748567210.3462219,
ATRA,,,,,,,2524191664.033264,2492108465.8675675,1339944715.8063924,1707957760.071207,3278146640.945327,1554147101.8094578,1852331971.8350291,1487149951.5104997,
POSH,,,,,,,,,,,,,,1347396653.0450883,
ACRX,,,,282877451.2405396,627634297.518921,1666324897.5189211,991544404.9621583,567228200.0000001,383063200.00000006,299083948.75946045,340336925.62026983,310870525.62026983,182691674.37973025,82505918.59493257,
ACRX,,,,282877451.2405396,627634297.518921,1666324897.5189211,991544404.9621583,567228200.0000001,383063200.00000006,299083948.75946045,340336925.62026983,310870525.62026983,182691674.37973025,82505918.59493257,
GLBS,254748523027.61746,263240149171.82938,649651057081.2957,259284146551.94458,139136352934.30658,326023643562.04376,197590087007.29926,11526088408.759125,83975786978.10219,23669645839.416058,5927702610.218978,2037647772.2627738,117524937.95303567,43222829.569965556,
SMTS,32874915.582812045,208207797.06253555,515040335.98768485,430504859.7139784,360058570.8560209,331815429.5628311,251949607.3597893,128381970.20163378,250344829.67862988,397984083.1959528,282440324.6719495,264627339.31497496,532785134.80728984,222959756.0580536,
CHDN,451943769.28021795,423235169.2712424,497441577.8890954,604520090.8033698,779782857.4675937,1062635331.9462672,1141257043.3862348,1707716710.2068095,1831376008.5961704,2852126960.402458,3008070405.1272054,5098329693.789803,7263452656.943578,9010454932.438147,
CARG,,,,,,,,,,3565671236.977909,4011677485.9049478,4184133326.230273,3773807486.477194,4000973317.782658,
ME,,,,,,,,,,,,,5206193581.510824,3033529967.8652773,
ATHA,,,,,,,,,,,,,1295256275.5162241,492764640.11987334,
OKE,2718819143.342955,4385278777.637981,5669909647.696114,9144640957.072653,9281024296.299599,13890383216.522081,13149613530.301842,6914473153.856867,17260251414.602352,16895164414.746279,17954429576.586777,26529743982.57344,15003200541.454185,24705865643.00535,
GSK,36920001713.047134,44058206987.02337,43122891031.756516,52869098518.98249,53213413043.3602,68603581638.1433,57842471273.64991,57692204042.75984,58900954197.10421,57145951381.39845,65025350801.23618,84038000922.37265,69149045999.53317,87654509409.63829,
PHIL,245943763796.82703,676345369989.5734,183250930420.89304,71332548131.57957,12298726250.0,2869702742.795917,9838981390.965977,13118641528.816324,9507735465.847454,491949039.0040795,52474564.00771431,4919490.733662681,9838981.467325361,167262683.03553596,
BROS,,,,,,,,,,,,,,8334221057.537958,
CYDY,341476789.33858865,1390298431.015015,1829340000.0,2430989607.7537537,1105734411.6306305,853691961.2312317,934995980.6156158,626040784.4924927,544736813.5690689,447172009.6921921,382128799.0307808,813040000.0,4382285491.447449,804909607.7537537,
YOU,,,,,,,,,,,,,,4705060914.083177,
PTLO,,,,,,,,,,,,,,1591812453.5914574,
LLY,24368621311.651455,22847622133.309826,23683125519.29479,29646289377.072025,36832354661.19616,39516194959.100395,55225307102.49308,69248366587.7685,62068118852.97379,73137555986.39482,102725155171.10408,119304946032.23718,156337043803.02667,259641670383.0386,
ZIM,,,,,,,,,,,,,,4929287321.944985,
GOGO,,,,,,3194036174.211714,2127212763.9832408,2290646340.1757483,1186503414.2314174,1451600629.943667,384777127.6703621,823603226.0638901,1239265475.4786882,1741148634.7921517,
HOFV,,,,,,,,,,,1176289943.074004,1245691067.6641302,144683665.2416975,178796069.10365358,
XOM,196730979872.82355,171933091197.08823,189348067260.79413,224694879355.85297,235258507362.7059,282588772792.7647,265475335033.58826,231516284096.64706,277546607433.0,266980638631.7647,226684428900.61765,243080185386.17648,155058367334.82355,244334049963.61765,
EVRG,2711355173.6377172,3061923745.7794566,3742101841.8137,4495287457.074775,4682338414.552713,5496484901.209359,7322273988.417153,7825078810.877733,10704891355.229553,10335280445.995914,11466281002.098057,13573774530.615696,11989701633.532555,15345921535.924767,
ACT,,,,,,,,,,,,,,3328330313.949398,
WWR,220081083965.2174,220081083965.2174,971786604521.7393,208648300382.6087,91462268660.86957,86603335638.26088,53162443659.13044,14862618657.391306,3263106980.8695655,2548558006.956522,333456187.826087,100513217.33315676,234848421.24872294,102418690.80384962,
PERI,228033731.11894912,1106249013.3364418,983764307.4535846,530903726.7130188,1201589648.1058335,1624968589.9606164,591386402.1733323,487893804.22442085,190856533.7135603,138438178.66374862,116485197.8385947,278668435.6509173,570329449.828259,1077488085.3478158,
PERI,228033752.48220786,1106249013.3364418,983764307.4535846,530903726.7130188,1201589648.1058335,1624968589.9606164,591386402.1733323,487893804.22442085,190856533.7135603,138438178.66374862,116485197.8385947,278668435.6509173,570329449.828259,1077488085.3478158,
SVFD,,,51768718.99846474,588280887.9950496,588280887.9950496,588280887.9950496,465918449.6136732,188249884.15841585,47062471.03960396,47062471.03960396,23531235.51980198,37649975.12188242,38591224.71365457,17973382.82291016,
NNDM,,,,,,,,,15316073455.094341,7902579273.220722,2857284389.817909,651254880.7259212,2342458391.3273425,978169384.8576672,
PLAB,120294334.08796433,274517820.8497888,364584348.06137127,375071550.86784023,367668829.8570851,557055270.8357948,512638944.77126414,768033025.5529045,697090238.4094704,526210570.54185003,597153416.516881,972224967.3847213,688453701.147791,1162845224.6143553,
BUD,,78377917902.83435,86921357431.88942,94633033971.88547,138660513372.80505,174109270003.03897,189217707913.8416,217515644694.37314,189851050259.53546,207975059265.4227,127308105125.88588,162556133444.2313,139851891925.04184,122143908157.34631,
VSTM,,,,,1846699879.8158298,2395037317.0425234,1920231809.8727875,390769262.54622996,235301920.725317,644979355.2170751,705905737.1311522,281521946.68176115,447493853.5172108,430686539.47603256,
SBLK,10959474670.49686,12462215744.73064,12679508747.46359,4747656835.496254,2346402476.9018407,5061091346.849481,2490679765.951225,231602813.03871512,388029605.6598103,855032061.775665,694049229.7979037,901002785.8219692,677817672.4355103,1932815011.3180425,
KXIN,,,,,,,,,,1903896684.0364456,1992679584.994196,368941652.7426646,735910357.357245,224916298.27614993,
REGN,1999440773.3874881,2633250376.006639,3575252836.015005,6036437853.741836,18629865815.73919,29974185220.402653,44677045207.70767,59119627821.47137,39976834519.647,40942794721.579315,40674896733.891075,40890523888.913475,52611643280.552704,68773792717.05078,
CALX,,,1105957942.0164707,423405196.11382365,503243599.3705491,630854152.7450335,655721854.1662983,515023022.1046434,503897996.1422437,389375721.4549298,638052673.2578917,523530398.57057774,1947533097.6608744,5233340826.595537,
AAL,4736083262.117191,2965412132.4118347,6133014040.492088,3106330945.593924,8271296070.0625725,15470388413.937307,33024466793.68878,26302527098.254093,29322294223.267437,32957700118.967945,20536251287.859882,18570532887.02997,10248938685.13401,11672220929.531042,
FLS,1797946300.1283195,3346819151.0958147,4268292196.983549,3601460332.638847,5385866087.097286,8756684196.415619,6706969948.835933,4789766984.104258,5557166279.465617,4935108855.074599,4530358766.682785,6055414885.188739,4611436516.891824,3916204854.9480424,
HMBL,337398011.8535606,9447143.854275532,1349591.9932101918,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,674795.9966050115,1044584214.3317864,472525888.2883547,
MSTR,420226213.9372935,1064090118.1562611,967323834.7691518,1225933263.0219977,1056846797.0494083,1406111026.6625557,1837994414.634241,2029150361.1125224,2234113915.4342413,1486014047.5400224,1445836177.92,1614243609.5223215,4397492205.725626,6162374374.921071,
SPNS,101676236.89186801,73903559.27978912,108266376.92147422,176991979.35833335,188289326.60430342,374635006.9044042,358114131.5661219,503663302.12689644,720395302.9056623,588569956.468378,573086636.7200402,1209513959.7374058,1618832990.3147118,1842739299.752185,
OLN,1502909064.4760697,1540052256.5198026,1881976545.4720125,1874222907.8880982,2138447158.9295952,2955194955.4459777,2405321742.847599,1886022512.2150352,2920622420.40991,4162249624.4959574,2419235239.4062343,2158602018.958291,3255415457.8684216,7765936925.739712,
IVVD,,,,,,,,,,,,,,798055525.1598358,
BXP,5448757362.891712,6941277443.17964,9134404722.968004,10791039667.430838,11715823925.232367,11650949843.009117,15796480835.581656,16136774069.64417,16254097552.733545,17214018699.386013,15344872550.342182,19347882676.87094,13867335279.568367,17502235667.68525,
HEES,126498018.6099185,172273543.0924179,189829040.25398892,220182011.6977047,382259378.41323775,751582458.4698085,722154594.1757308,473469808.019534,674816588.9786954,1234221996.5661552,642071282.9317164,1094091195.8587654,1026380160.3907697,1571140718.9014504,
RAD,350519497.1866521,1707369259.373692,995023140.9650414,1424692236.817301,1537763045.8398573,5721382764.008991,8502924493.431515,8864751599.900782,9317034835.991009,2227495024.010542,802802733.2768776,874602722.8860554,894955449.1002247,830505068.5474768,
GOOG,99127832878.68747,199763604202.40787,191382933256.80417,208115269925.80438,227924738664.90387,361103690748.2,339561656562.4827,490870118602.44244,499240154711.1501,676848099573.8982,669868734944.2179,864831253133.5669,1133177254929.8289,1871675232567.3142,
FCFS,813230966.4053468,946778373.4652727,1322247089.792946,1497181166.9971547,2117131213.062455,2638520203.122064,2375266044.842847,1597021965.3224347,2030232512.2218206,2955298668.540688,3205881145.228052,3613758331.1167808,3189636187.3143964,3459942413.423952,
CKPT,,,,,,,,,739975983.7728194,358888362.7152588,168344541.15997705,159094839.1575165,245117053.4459476,287665653.9883623,
PXD,3263089852.210099,9747020105.735767,17591941182.198006,18148279094.704372,21635027102.213024,37381738426.350586,30242038034.786873,25488161796.807144,36625087686.27318,35173578769.81565,26812860727.538197,31123686024.03545,24013386406.662254,39940600973.294464,
MESA,,,,,,,,,,,279835993.384552,324479072.769928,242814890.076828,203253116.53862,
MHK,2730056144.804886,3024218399.704552,3606189848.6090183,3802509924.5776486,5747921241.251587,9460212514.554253,9870642594.229855,12032704605.770147,12686469060.104696,17529030772.42227,7430936819.315118,8664767507.138325,8955117392.302507,11574624024.571701,
XYL,,,,3996929637.501036,4284153286.577322,5563236591.095558,6206765527.130714,6046702182.451247,8320136958.445962,11606767027.574867,11489531706.536432,13740187798.389334,17985948074.496746,21391654569.18622,
NLOK,3455061348.099896,4571823330.4354315,4277938197.3553457,3999387675.3470716,4809486951.516669,6141159137.859426,6861033406.449731,5769165174.336695,8302925450.463799,9854537496.765305,6743342376.97409,9250137756.062712,13353094197.474823,17037468249.376009,
SMAR,,,,,,,,,,,3246716012.8165197,5866551639.989725,9049273933.116472,10114969393.031424,
LMND,,,,,,,,,,,,,8445836460.310004,2903299416.3149695,
APTV,,,,4470634532.66065,7938800806.424933,12653341418.15775,15531937337.536789,18537473896.13054,14825029450.063482,22579497854.025276,16464766797.936142,25666844277.33004,35302076520.06867,44693205267.604454,
CHS,376688470.71160936,1266141907.002318,1099519373.2186854,1034578444.3181659,1736356325.3412166,1796589398.071082,1575018811.3537517,1058244777.5197573,1463163832.6606169,928281558.4966016,618255814.6012052,457195101.75100696,198897871.47593865,673000345.1816319,
EPM,26544029.49759125,96752997.92616667,144222583.3979048,178066215.95857236,179835845.78490978,275209662.0893786,172694349.9306779,115560335.5991705,248826311.1697536,177418566.8574438,184848136.03370258,158095771.65048507,87296230.1173471,162370098.95639443,
EPM,26544045.493666656,96753013.92224208,144222599.3939802,178066215.95857236,179835861.78098518,275209598.10507697,172694365.92675328,115560335.5991705,248826263.18152738,177418582.85351923,184848136.03370258,158095739.65833426,87296206.12323399,162370098.95639443,
ED,7808767595.579643,9668615163.679176,11112976528.437885,14539707036.515598,13559921591.512335,14070709949.089901,17560263408.73677,17810162262.921337,21175550761.692978,25262746999.88833,23590072800.4398,28908030878.994293,23995569411.97945,29505264841.671246,
PKG,836902356.3440841,1484877639.8796294,1710071606.081669,1722172251.7991457,2710234253.135716,4589874562.918818,5788475892.013236,4830233983.989861,6718154633.383,9775505185.686949,6955490993.862263,9622958272.707024,12239925349.39735,12429629374.524412,
LNG,699657696.1218119,594095303.3460865,1355126538.788605,2133341926.5324304,4610376147.540267,10585697248.464022,17282775392.886387,9144649414.6045,10170813711.492203,13217393286.553461,14530785012.328922,14992313933.164747,14736999819.878826,24976238776.11762,
AUD,152356916.96158594,875742736.8249637,1434384667.5081851,761784532.8324388,864594617.7547227,1301846611.5685306,1506227547.1111696,1391030871.1239145,1927005042.858431,1425835738.7817612,790517069.2500498,668682984.4866055,358974998.90430784,373508385.64119196,
POOL,570364713.2938502,623910693.9185117,754707090.4082227,1028959777.2072023,1470909393.4483306,2049534544.07946,2269071567.530107,2929779933.2292924,3834071299.9099727,4822534239.033028,5592657694.111395,8081569133.408148,14300706630.031168,21876730309.81477,
ZG,,,,1616085516.8729577,1994945705.1059654,5875563860.668233,7612424831.247805,6003548320.684496,8403584223.3326645,9392648235.876213,7246218084.375593,10545403249.241947,31341103866.256264,14344883667.757538,
MODN,,,,,,436707484.15501714,393370097.2650513,413371965.4200684,327808432.0498291,583387862.4000001,490045787.46020514,1299010295.6401367,1321605022.7598634,1112326216.4096925,
DH,,,,,,,,,,,,,,2868611572.1239023,
CMBM,,,,,,,,,,,,236119846.0083327,677561312.9240212,692420093.0796669,
CMA,1887292123.7671828,2837299231.0122213,4079460091.262055,2526433127.1135855,3025815713.347344,4822559820.677371,4828680711.130994,4391974434.616475,7289140799.842676,9427855754.8427,7619973605.074151,8264938021.500053,6877317718.894616,11109259816.61878,
KDP,2682758576.968414,4697455224.407988,5980739297.411208,6931398929.657024,8007976817.466929,9129227839.156605,13801384202.755175,18388014587.30273,18310556663.616894,20097261864.287773,33355589697.26954,38501057343.67834,43516998496.48705,51130128182.54315,
GRIN,,,,,,,,,,,103625488.10807511,107777140.7981631,69747917.37185916,314949645.5074826,
TPC,1149516783.7052178,888933418.3937631,1099568389.7786126,633754049.2457775,703600506.1934556,1350707520.708782,1236179868.9881198,859727918.0012524,1438015653.1165311,1301917762.6808393,820182513.0093789,660460028.7633963,665082229.7706914,635294766.5887021,
SPOT,,,,,,,,,,,21920255347.2718,28882592546.958664,60770287470.01689,45198214380.29864,
SBIG,,,,,,,,,,,,,,250053478.55983657,
VANI,,,,,,,12490844822.6479,7170670046.960877,2398339485.025614,2325293680.161272,1078644077.4091754,903334010.2809169,284574559.61479723,248051608.8062554,
PCG-PH,,,,,,,,,,,,,,,
CIM,719589735.5997581,907519906.1120949,1140635411.397456,814966539.585247,975204522.2531114,1302243093.3221407,1599029338.52461,1563932574.1188362,2292812848.975055,2834277578.901493,3052782902.302985,3896927447.3167567,2222453953.2072163,3572225814.061051,
LSXMA,,,,,,,,,12565382785.025362,14436358171.449572,13395308901.301079,17595903165.68345,15988549641.307594,18824212797.29157,
FRTX,12764693596.48701,29784285058.469685,18287007847.449474,39923616142.20405,26344154869.345528,10682509534.648703,9505622891.000963,3711719414.581329,2082184061.8383064,1656694310.3712597,1068250988.5473906,193992303.89797884,100875993.64163397,29745487.694018852,
WBD,17570848383.188656,38057759029.018196,51744655194.26288,50838812911.0272,78771001867.48192,112200282931.80627,83658390835.24089,64789719697.65191,66562450776.35923,54347595797.38318,60078621894.90922,79505828612.64107,73070564216.23337,57164544361.10388,
PR,,,,,,,,,10999834893.625803,11044458929.270336,6146967027.579537,2577040452.293776,836701466.2756598,3335649856.1915064,
VNRX,,,,,158139713.25132605,142096555.5198198,223458296.70022258,257836489.88764045,261847289.5660186,168453176.67181894,103707562.65402375,271587756.23407257,222885327.26912123,179912578.9545145,
BRCC,,,,,,,,,,,,,,,
BRCC,,,,,,,,,,,,,,,
HTCR,,,,,,,,,,,,,,,
BRCC,,,,,,,,,,,,,,,
SOUN,,,,,,,,,,,,,,,
STR,,,,,,,,,,3219690140.6265454,2850767198.7337766,2367813677.639795,1056460817.3978522,1633321874.3045971,
TMNA,,,,,,,,,,4503240386.206897,3002160257.4712644,3527538159.374579,3002160257.4712644,6589741564.733606,
LOVE,,,,,,,,,,,348330123.04736996,243709593.67918614,654295758.7545989,1006118315.6018747,
AMG,1529934429.6250424,2458041170.1163588,3621185099.272107,3501840940.5928254,4750022012.184633,7915365368.033044,7746022199.804466,5830683971.104687,5302943055.905109,7526615934.364837,3601660203.9711795,3176876548.467106,3829094383.0588775,6195454848.062782,
VNO,5256129975.625249,6508428526.058573,8014025764.112632,7632793435.192837,8331108475.219678,9554499521.572573,13030881722.214016,12534425854.96556,13442955274.022581,12834575652.075731,10556543251.98691,12132254012.720846,7226680250.241786,8511635022.494179,
FSRD,,,,,,,,,,,,,,745787689.982777,
CHMI,,,,,,159194811.67185676,183928886.79221243,146510835.35334006,226859362.33158702,249550045.63363716,266448223.69059664,248426212.263494,174227628.29390588,176902755.63390148,
CDIO,,,,,,,,,,,,,,,
FOXO,,,,,,,,,,,,,,,
MTB,6617367894.062702,8143497915.227651,10976075814.984035,9972012131.686508,13283432006.272861,16112830172.175312,17791524205.562626,17562605755.93399,23210948276.460136,25845350860.55071,22076092111.308136,26855722651.18324,20905119068.564823,25981129249.371845,
DFLI,,,,,,,,,,,,,,447141536.38565063,
FLJ,,,,,,,,,,,,9555094620.689657,2336654924.105204,482097972.430157,
FLJ,,,,,,,,,,,,9555094620.689657,2336654924.105204,482097972.430157,
OABI,,,,,,,,,,,,,,1149819973.5099337,
RYAM,,,,,,,1287499954.0283206,580727446.6003418,939647524.8901367,1265923486.1694336,670573228.2653809,245649402.5093079,417092222.7798462,365275554.4403076,
GFI,6145165622.710983,8204254880.909466,11492196392.090902,9802470996.738249,8315584385.480169,2499801128.9370165,3573639528.4727836,2196327041.2039943,2410585679.8666453,3517706401.211724,2928655415.5350614,5548345149.6140585,7937320587.968816,9794815404.002848,
GFI,6145165622.710983,8204254880.909466,11492196392.090902,9802470996.738249,8315584385.480169,2499801128.9370165,3573639528.4727836,2196327041.2039943,2410585679.8666453,3517706401.211724,2928655415.5350614,5548345149.6140585,7937320587.968816,9794815404.002848,
HBAN,7446028577.048402,3601856105.5202804,6825240066.879156,5558437738.857377,6635123078.27869,10254772940.756174,11421507486.200748,12279424551.776083,15092362642.23472,17054183338.247541,14452442317.60656,19040006515.614967,16933631580.790024,21514774478.68482,
EVEX,,,,,,,,,,,,,,,
QRHC,,,282934570.4120309,298228334.42406183,443519065.19098073,321168953.09473354,220230158.01744556,105526946.1587969,46837142.03157915,43969560.13984942,25999392.89518803,41675498.272782244,44160731.96210501,132673372.26646641,
FAZE,,,,,,,,,,,,,,733768840.612824,
BRMK,,,,,,,,,,,,1418385871.7665765,1230023127.0734105,1233731489.8102937,
FAZE,,,,,,,,,,,,,,733768840.612824,
EVGO,,,,,,,,,,,,,2839853033.804334,2635680472.8125205,
MSA,675091643.5991231,780375089.7675906,951602255.9700092,1044427430.6584055,1386928404.5295906,1703402320.7834773,1807166076.0388124,1520924635.8871856,2491083105.960758,2839171578.247725,3509467210.458403,4776537494.162455,5721736884.258575,5844339612.843061,
NEE,16598724322.77663,18045162052.409668,18484774891.526817,22526308575.81411,26563892864.45313,34001749512.678787,43495372721.63274,43821906631.31723,51898204690.26818,69749116741.07271,79725813197.2063,113757459862.35501,147957854121.60455,182569068912.829,
RJF,1833162059.6817987,2626873172.0051503,3704031688.187145,3596640873.5228944,4575807261.136605,6317767377.300705,7063525436.000913,7290634058.473419,8911003891.401278,11631262672.670282,9871209619.088537,12250696744.916,13426151810.518068,21522907054.273518,
VITL,,,,,,,,,,,,,1030924348.4986708,735618078.8690412,
SRC,,,,,2974198448.7885084,3344438267.005358,4294438987.0955834,3873222007.1093955,4459717728.857085,3834387961.1803207,3802888934.53362,5616532394.02589,4944585752.047261,6265209606.614076,
MIST,,,,,,,,,,,,480474508.2086627,201073021.07013357,196571397.59015355,
WBS,1768361779.1317792,1532719870.638488,2549488268.876337,2659637060.76294,2724716583.5782585,4226224617.0477448,4521117032.766005,5295531459.939437,7941975637.828734,8379868339.529684,7510113010.0793085,8376772141.380604,6963207437.541467,9513899876.635988,
ACN,15896559659.774036,20509369194.492325,24414413757.819794,27342388931.493015,34929675610.44962,44229290340.675735,49280763693.47824,58905395481.4046,67359317338.150215,89814196774.67163,84219941038.59575,127352014358.86868,160514973507.7094,257891973757.4263,
TEX,1064858931.7701684,1217947176.4176712,1908384112.1336684,830614463.2894015,1728243814.3327506,2585048182.9314027,1726079593.4322205,1155894675.956408,1996617505.6815152,3079977564.9923377,1779734376.0660672,1951853409.4549854,2299743357.603644,2925753200.931586,
PETS,217643346.34176978,220565811.95811146,228164298.94285855,138733166.6438542,156707118.12765503,245522187.30987683,223296578.2059663,278028366.00683004,389498222.13360906,786994953.1804814,414342516.5711788,441369172.74046314,624488200.509551,510992928.0918821,
PETS,217643406.64355284,220565852.15930024,228164278.84226418,138733136.49296266,156707108.07735783,245522187.30987683,223296558.10537192,278028406.2080187,389498101.53004295,786995113.9852365,414342556.77236754,441369172.74046314,624488160.3083622,510992887.8906935,
LOTZ,,,,,,,,,,,,1145932874.1379645,1284729556.13885,260387153.35677016,
KEY,5623495254.320474,3711384749.724655,5950245102.560753,5242976060.781351,5870573812.999478,9538522768.793783,10066099769.305914,9752838524.367369,13862568600.028921,15628159151.259642,11782215796.355038,16815629588.57728,14377144579.99719,20979305179.950195,
QRTEA,593553379.5748447,2062217297.8969169,3000108069.744354,3085716464.983709,3743951999.3349123,5583587016.096139,6615540806.097412,6143323415.724279,4492811408.818995,5491213146.264519,4389372946.655014,1895615383.838962,3801120004.538289,3011773756.2497725,
XELA,,,,,,,,37811143200.0,38785657200.0,20074988400.0,15163437443.46924,1590406818.2601929,1617693215.2168276,1139531763.4796143,
STZ,2749763457.629569,2777662025.5365634,3862222241.164253,3604161261.180746,6170836421.550117,12271930880.350777,17117577594.756792,25023889515.244026,27192947366.32791,40977676758.878006,29206425089.66316,35002824697.89371,41097356243.12789,47720914361.832565,
VIV,13224925187.968296,17648283254.388935,19003863475.91542,23945881820.94387,21774443986.695076,18468834812.358097,18220178151.194233,10163183324.157133,15757346810.795355,18611190786.65142,16465013119.811605,20997330503.337437,13300095890.736511,13986816741.16062,
ING,31330495901.837406,27689389316.564743,27632931549.598854,20237806460.50129,26786160852.66845,39544164612.072205,36608693344.76408,38944647914.4959,43346632817.17207,59192197822.86944,35927469069.48356,43343162052.80941,33955134912.81278,52770723368.12443,
VIV,12178099073.609854,16251317764.251505,17499603492.749172,22050431112.256866,20487519074.763054,17613811696.459988,17376662515.564213,9707137603.791225,15064600314.872295,17792116422.155952,15740396452.959541,20073237064.393173,13635882320.454998,14391435775.492205,
IVA,,,,,,,,,,,,,682736835.6043878,643185177.2536939,
RELY,,,,,,,,,,,,,,3464985218.268489,
WLK,848048109.4559245,1312969458.9299273,2311013905.365674,2152033795.2512755,4500575081.291363,6985925012.261859,7047695248.281382,6338033122.834905,6636550050.287042,12767917157.37895,8009596901.810366,8628193520.70129,10225928238.974697,12325907342.93883,
RELY,,,,,,,,,,,,,,3464985218.268489,
OMCL,545174085.0527357,521956167.53409356,645189631.483726,737614750.7366351,663942551.762208,1139909477.6620462,1478801397.0701118,1387715845.1194417,1513628358.510814,2165515400.6920414,2734353954.0850787,3648781880.1650524,5358869095.29005,8056610395.624222,
PBA,,,6103810806.272357,8748597979.734486,9099213412.716536,11774193357.500181,12658477279.655495,8025779862.977103,12227233947.55275,14923514769.734394,12908785658.049917,16929805412.037878,11941321931.629274,16644696302.263401,
OPAD,,,,,,,,,,,,,2719133929.532351,1582041582.574897,
OPAD,,,,,,,,,,,,,2719133929.532351,1582041582.574897,
CLVR,,,,,,,,,,,,,382813004.7362361,133339362.81341225,
CLVR,,,,,,,,,,,,,382813004.7362361,133339362.81341225,
VLY,4340542113.649969,3396061161.788117,3804794683.3983355,3658897689.274986,3073949641.938199,3553491836.7418995,3563361223.5330143,3781210142.3043895,4672165195.8653145,4676445567.942643,3842913608.401293,5161529936.745835,4645119753.747202,6770475153.057,
CODI,250368069.67044196,326973756.39503115,497197671.207393,381473244.23964727,499353060.1992692,723935614.0867473,647524726.2714297,689725441.4105318,848303597.1109028,871841626.5032096,696520886.7121187,1510494291.8824513,1275881350.043129,2188398489.903764,
SB,542537345.0721549,773059000.0240641,843375054.6303478,617066056.9434217,375542656.03621286,1206585430.8290653,466218238.04070526,97737027.38445719,138762443.00130618,389741480.7244031,214780130.16787565,205127099.66047007,156861889.58684176,454899494.18599117,
SB,542537345.0721549,773059000.0240641,843375054.6303478,617066056.9434217,375542656.03621286,1206585430.8290653,466218238.04070526,97737027.38445719,138762443.00130618,389741480.7244031,214780130.16787565,205127099.66047007,156861889.58684176,454899494.18599117,
FIBK,,,1167374746.4509745,1034732859.0463532,1267213399.8842592,2372505719.1643806,2383179203.6215415,2565736597.5615854,3873534176.526063,3737233370.484682,3504600429.883973,4142383250.0643,4274820273.8840303,4344369576.331733,
OPI,,1541154178.2397814,1879126489.0531912,1686139673.4197605,1926606381.2440288,2135700318.7747655,2122011090.0220256,1594160802.4313948,2105354842.748848,2232765269.028918,941931394.0262829,1187716132.8608012,912992634.9298491,1081335596.6713448,
FRO,19227203442.144676,18511479743.338333,18434767946.32181,3157275997.8114777,2399235335.5214047,2752497067.2838225,1847263892.911994,2237696621.878705,1234101140.6581943,837104640.1965129,1008537842.3484514,2365925193.0407515,1384715132.2174768,1573944783.3933158,
MQ,,,,,,,,,,,,,,9359418173.225435,
EVK,15535253.740617616,42355554.11670013,30923948.61554031,27846210.688827466,30044595.421370782,73132940.37230653,87935403.27868852,35174162.70917101,30044595.421370782,34441364.88645741,58477043.320097424,22276968.551061973,44407378.23642903,36200074.76903544,
CAJ,19266729064.066345,26783513742.488583,33563696854.788185,29966616963.43209,28278828238.302742,24024978251.27922,24695828934.807526,24471254930.9847,24006815206.63139,33223044996.32322,25744755941.374844,26880023020.931965,19783255104.939957,24899790419.910355,
MQ,,,,,,,,,,,,,,9359418173.225435,
QUBT,9154160866.995075,6238391109.359607,149178921.0658783,40685161.02554998,20342580.51277499,40685161.02554998,6780860.002520518,6780860.002520518,6780860.002520518,27123440.010082077,101712898.5221675,101712898.5221675,478389654.4091436,115613664.23022643,
MCK,4880671011.143867,7952363277.663954,9048807115.499348,10115599501.102003,12704796179.73712,21300191758.25637,27533040714.202747,26289950407.53386,18849180291.09368,21101416306.607967,15107641819.022232,19144756897.403427,24325391733.322533,35083838007.48626,
AEL,528459389.7561825,567573750.0404676,966198862.7154479,809913385.8844001,963358999.7023802,2097221753.144784,2337662344.0019946,1940385565.5273998,1841388885.7147593,2532128310.3181763,2321188588.4851613,2511868397.7122583,2348371208.6604934,3335533452.034397,
COO,802039926.5871031,1869374270.9907315,2767126826.622331,3466673529.3875422,4549905028.224506,6096079795.441663,7982377976.208817,6611272101.049653,8621403244.58659,10741222617.189,12549625936.557112,15846313808.149141,17922615093.440887,20669480137.751534,
JOBY,,,,,,,,,,,,,7187210582.808708,4538636394.538717,
SNCR,968633657.7004138,1436594629.822265,2427036067.6082335,2745067760.898968,1916368131.4369667,2823212746.710732,3803659107.217515,3201216116.8712096,3480175317.2560625,812343772.7336458,557918444.0980858,431614440.89456874,427071113.6590635,221713528.5220893,
EVRI,199466542.59753162,672974927.5438184,286620844.18892115,399831560.8443782,704422389.300514,897599409.5561026,642426027.1238772,394440578.4173297,194974057.24165797,677467434.3215519,462726441.5140497,1206682744.7899718,1240825676.3383322,1918293110.659884,
ZION,3042866053.272571,1602515254.9866617,3031934243.2463403,2041407151.7389996,2688960725.040131,3782153998.7319765,3618960484.4972324,3491783698.578477,5560968126.7060795,6633416730.592489,5422523075.178017,7103387249.291382,6167830693.300207,9196620403.832447,
